customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
45333,26,Female,Semi-Urban,33209,19555,128330,0.28,2,2,14,0,29753,24614,148338,14.0,increase
13174,62,Male,Semi-Urban,60326,32073,242383,0.37,2,1,79,2,16243,57800,185907,28.0,stable
45398,35,Male,Urban,19535,5964,76351,0.45,0,28,64,3,5810,37550,79312,17.0,increase
45929,55,Male,Semi-Urban,58495,11830,197861,0.97,5,97,42,0,25740,19917,294700,39.0,stable
14321,52,Female,Rural,63615,34922,239710,0.19,2,79,64,0,37658,54707,400898,,decrease
65421,34,Other,Semi-Urban,41048,12611,188581,0.99,3,100,36,2,26494,29756,156291,58.0,increase
82635,55,Male,Semi-Urban,17211,9714,45192,0.66,4,4,42,3,31883,26530,142620,,stable
33760,31,Female,Urban,65640,16710,241922,0.47,2,92,44,1,12958,36053,347563,30.0,increase
21360,30,Male,Semi-Urban,21113,6489,99172,0.17,1,11,16,1,14772,62081,136989,59.0,increase
20313,37,Female,Urban,21354,11811,45559,0.19,4,26,58,2,9088,38788,172055,14.0,increase
95998,33,Other,Urban,56726,7365,129333,0.94,1,48,47,1,19214,60993,526574,13.0,decrease
15801,54,Female,Rural,62724,36913,96559,0.5,1,49,4,1,20818,48037,361805,47.0,stable
24130,25,Male,Semi-Urban,52080,6363,145461,0.59,1,42,5,2,30151,15565,299855,57.0,stable
24271,30,Male,Rural,22127,8880,31023,0.53,3,81,25,2,16653,48131,159772,2.0,increase
26075,52,Male,Rural,22361,7560,73746,0.3,1,3,38,1,17779,49332,222307,29.0,decrease
28984,32,Female,Rural,48309,18827,198057,0.92,2,98,15,1,9877,16834,339229,29.0,increase
98095,33,Male,Urban,72462,20687,227418,0.76,7,30,4,2,20476,66790,705024,53.0,increase
70942,41,Other,Urban,70556,33307,179715,0.78,1,32,39,1,21642,67458,288054,35.0,decrease
22861,53,Female,Rural,51187,24892,183484,0.25,6,100,81,0,36130,55848,185828,21.0,increase
92203,61,Male,Urban,43947,20018,70719,0.3,2,52,86,2,16562,35391,342680,0.0,decrease
81376,52,Male,Urban,20779,2432,85870,0.85,2,8,23,4,7167,60246,203169,,increase
71247,32,Female,Semi-Urban,43704,4492,77701,0.82,4,11,74,3,22341,35311,160647,13.0,stable
79101,55,Male,Urban,37048,16182,60163,0.53,5,62,23,1,21176,79894,209784,,increase
30977,56,Male,Urban,68342,10840,71481,0.46,1,48,90,3,8658,82373,305710,31.0,decrease
60617,58,Female,Rural,50298,6367,149289,0.66,2,65,25,0,18141,41413,158896,4.0,increase
67473,48,Female,Rural,41995,5307,47910,0.24,2,26,49,6,22849,77453,289100,3.0,stable
96654,33,Female,Semi-Urban,45984,4956,213813,0.17,2,78,31,0,5149,46292,299531,39.0,increase
98177,32,Male,Urban,48420,21677,216896,0.5,2,69,33,0,9059,0,414902,24.0,increase
82902,42,Female,Urban,56387,33269,151697,0.24,2,29,8,2,6678,74867,242878,26.0,stable
25630,64,Female,Urban,72680,27600,82269,0.2,2,24,89,0,32027,42074,321849,34.0,increase
30056,22,Male,Semi-Urban,35061,14968,153907,0.35,3,29,12,2,21072,97460,234632,18.0,decrease
17382,49,Female,Semi-Urban,22887,10363,32175,0.59,3,31,68,1,19150,29436,164976,12.0,increase
65739,33,Other,Urban,33107,4697,143757,0.18,1,62,68,0,32282,35744,300318,6.0,stable
91685,55,Male,Rural,46079,19686,175253,0.52,3,69,65,0,25324,56584,266310,43.0,decrease
58639,33,Male,Semi-Urban,42643,22493,201975,0.53,3,52,34,4,12631,55036,233368,10.0,stable
69838,54,Female,Urban,32627,16795,87210,0.3,1,28,31,1,26088,51397,298299,0.0,stable
56041,39,Male,Urban,89951,22338,388559,0.58,2,14,65,0,4462,66717,481446,19.0,increase
10992,29,Female,Rural,66663,7128,289989,0.17,2,12,0,1,18787,54247,573543,17.0,increase
82394,51,Female,Urban,38101,16457,71674,0.5,3,94,58,4,7839,50262,231866,29.0,stable
77657,53,Female,Urban,49708,22630,118841,0.72,4,90,14,1,29584,32765,379647,21.0,increase
37160,47,Male,Semi-Urban,62336,35439,226603,0.78,1,85,14,1,23217,80656,613577,2.0,increase
55156,22,Female,Urban,58580,8357,105348,0.13,1,46,57,3,19374,52917,203225,10.0,stable
61375,35,Male,Rural,53241,30878,228562,0.79,5,48,86,5,16886,74150,501961,24.0,stable
96442,39,Male,Semi-Urban,36757,4035,104810,0.91,1,4,7,1,18314,60802,226855,10.0,increase
29572,51,Female,Urban,60276,19366,272456,0.28,3,5,85,1,14276,24024,358388,49.0,increase
14136,36,Female,Semi-Urban,59121,17905,200675,0.53,2,10,69,2,21258,19702,512734,2.0,increase
71868,63,Male,Urban,50533,5355,144861,0.75,4,73,42,3,11395,62392,204946,46.0,increase
92263,35,Male,Urban,42859,20418,189116,0.51,5,1,77,2,8780,28349,373976,25.0,increase
42167,26,Male,Semi-Urban,50290,5453,63324,0.98,2,7,90,2,17551,86895,436103,49.0,decrease
25479,34,Other,Urban,49766,25187,59162,1.0,0,40,85,5,28485,34014,408225,28.0,increase
41376,47,Female,Rural,13896,3596,31984,0.62,2,56,62,1,33903,13529,129567,21.0,decrease
14823,58,Male,Semi-Urban,34936,6828,83289,0.24,2,37,24,1,8150,6124,307816,50.0,stable
80456,39,Male,Urban,41122,14331,108203,0.64,1,3,77,2,11606,35800,397887,8.0,decrease
29585,57,Male,Urban,41431,4679,92855,0.82,2,15,22,1,22088,46147,271097,0.0,stable
27272,63,Female,Semi-Urban,30216,5501,129784,0.81,0,100,72,3,30315,83386,126293,33.0,decrease
36619,24,Male,Urban,26375,14930,128502,0.53,2,69,80,2,29921,41690,101043,10.0,increase
85069,46,Male,Urban,49904,27749,189914,0.91,2,47,89,5,24002,71105,261277,15.0,increase
49895,29,Female,Semi-Urban,64001,13433,251388,0.41,1,91,15,1,13070,5180,445301,58.0,decrease
13720,61,Female,Urban,38126,6414,162195,0.5,0,24,8,2,11331,65591,353214,54.0,increase
29267,60,Female,Urban,60940,21731,146228,0.23,4,58,55,0,26257,57550,396253,30.0,stable
25696,35,Female,Urban,45955,20186,138392,0.69,3,93,5,1,25685,73793,210415,19.0,decrease
39968,61,Female,Urban,66292,15430,331116,0.63,3,62,19,2,8129,61501,399587,4.0,stable
63364,57,Female,Urban,54720,11552,173283,0.49,2,37,26,0,20121,32892,183296,13.0,decrease
33345,24,Male,Rural,44098,26238,170844,0.98,1,90,38,1,19554,59073,319672,20.0,stable
61567,46,Female,Semi-Urban,86466,29710,421425,0.5,1,5,27,2,22859,66689,531592,6.0,increase
71607,38,Male,Urban,43439,23575,45194,0.43,1,58,32,2,8965,56963,325858,3.0,increase
29385,61,Male,Semi-Urban,52100,15133,211076,0.41,3,44,90,1,32737,44487,376782,27.0,increase
93658,55,Female,Urban,62099,8117,258100,0.33,1,68,46,1,25436,40080,262148,1.0,increase
76900,61,Female,Rural,37327,8835,120671,0.58,4,89,49,2,14961,79653,225110,27.0,stable
78244,61,Male,Urban,31136,13234,122679,0.1,1,94,7,3,14900,87993,95832,57.0,decrease
75425,49,Female,Rural,54545,20296,241246,0.29,3,14,53,0,32688,120797,521668,,increase
88518,44,Male,Urban,55177,15404,78433,0.33,3,48,8,2,12232,10915,465060,,increase
92844,24,Male,Urban,41126,14694,46819,0.56,1,60,63,4,21572,90245,202867,45.0,increase
42919,41,Female,Rural,55730,33355,127083,0.85,2,78,1,1,17619,6735,361698,56.0,decrease
67196,59,Female,Urban,59232,26551,224268,0.2,0,98,28,2,16808,42024,485516,34.0,increase
89401,27,Female,Urban,36097,15431,68479,0.27,3,36,82,1,16949,68106,112396,15.0,increase
10495,43,Other,Urban,64474,24350,297108,0.66,2,2,74,1,38706,49729,334343,5.0,decrease
54755,60,Male,Semi-Urban,34800,6675,73616,0.36,1,21,42,4,9233,12553,137708,41.0,decrease
77684,41,Male,Urban,61549,25172,238166,0.57,3,96,87,3,18820,49459,492751,13.0,increase
43324,21,Female,Semi-Urban,75208,29268,282897,0.92,1,21,46,6,0,21202,692472,31.0,stable
88929,61,Female,Urban,55346,27314,181552,0.68,5,83,41,2,15335,40364,230412,33.0,decrease
11552,45,Female,Urban,41307,10886,165895,0.78,1,20,33,3,12026,39838,387682,28.0,stable
61272,51,Male,Urban,67332,20230,330991,0.77,1,32,84,1,12604,84457,286629,22.0,stable
45853,64,Female,Semi-Urban,50692,30219,51285,0.79,5,26,39,3,19463,65608,217055,38.0,stable
42924,58,Male,Urban,52604,14385,232368,0.98,1,87,31,1,24101,116542,383004,22.0,decrease
84462,25,Male,Rural,67110,25176,100391,0.28,2,18,20,3,17046,29816,497476,52.0,stable
33889,51,Female,Urban,83513,21707,257365,0.48,2,63,89,0,11182,0,485768,,decrease
64675,21,Female,Semi-Urban,61975,26245,261482,0.29,0,58,16,0,23186,51434,503761,27.0,stable
83591,50,Female,Urban,57270,27848,148520,0.85,1,30,53,3,28566,76914,452271,19.0,decrease
80190,38,Male,Semi-Urban,39569,17517,131519,0.35,0,27,72,3,14479,19454,225326,2.0,decrease
32634,28,Male,Urban,52212,19859,97639,0.19,2,52,73,0,32515,80408,347103,,increase
42363,46,Female,Urban,64397,16474,91222,0.96,3,84,68,3,19290,66702,288808,35.0,decrease
73752,60,Male,Rural,52424,20558,115713,0.74,4,87,21,1,15633,81743,360179,11.0,increase
87004,35,Female,Semi-Urban,75741,36861,266068,0.27,1,17,51,2,780,57352,641174,19.0,decrease
66398,39,Male,Urban,79773,14157,261852,0.7,1,4,20,2,12774,57653,635398,29.0,decrease
50718,30,Male,Semi-Urban,73922,23763,253413,0.5,1,86,87,0,19570,48671,483205,,decrease
92916,44,Male,Urban,62609,33664,157955,0.16,2,10,28,0,24143,57304,458479,30.0,increase
36870,36,Other,Rural,38386,13463,171568,0.28,2,95,30,0,21727,50406,218273,7.0,decrease
47394,63,Female,Urban,40216,22108,131291,0.64,1,82,32,1,21029,25003,179799,53.0,increase
62057,51,Female,Semi-Urban,48151,6825,111076,0.91,1,0,3,1,12304,11953,231673,8.0,decrease
89795,64,Female,Urban,33997,7969,68180,0.76,3,86,1,1,4370,74340,335957,19.0,increase
90409,36,Male,Semi-Urban,49348,17400,147153,0.67,3,30,33,1,34658,18403,201164,20.0,decrease
23016,36,Male,Urban,42382,8282,206905,0.52,4,50,22,0,12903,79774,307173,55.0,stable
52137,48,Male,Urban,56937,22052,258524,0.57,0,82,23,1,9641,4715,292086,18.0,stable
10153,40,Female,Urban,45007,15322,186748,0.14,3,53,16,2,13583,55194,171961,37.0,stable
17853,55,Female,Urban,60590,34410,222499,0.6,4,36,90,1,30458,51264,558336,60.0,decrease
22379,29,Other,Urban,34061,14582,64982,0.21,3,50,81,1,10440,32745,154547,37.0,stable
25792,60,Female,Semi-Urban,28826,3083,101058,0.98,1,89,71,0,24804,1001,275769,42.0,stable
48367,30,Male,Semi-Urban,45758,23868,111579,0.42,2,70,33,2,21328,52049,339576,59.0,increase
28100,38,Male,Semi-Urban,63620,26968,229431,0.51,0,69,86,1,8388,63398,561696,23.0,decrease
73456,35,Female,Urban,56627,11407,186855,0.83,1,40,50,2,32375,67687,203664,11.0,stable
21049,50,Male,Rural,50929,11383,242119,0.54,0,99,64,0,10931,21690,325791,33.0,stable
10786,52,Male,Semi-Urban,64492,28614,121568,0.4,2,7,86,0,23549,39362,388187,36.0,increase
79904,60,Male,Urban,59685,23187,136897,0.23,1,95,26,2,16467,40870,438075,,stable
40699,47,Female,Semi-Urban,73912,23620,341498,0.61,0,59,20,1,17111,66661,563188,58.0,increase
57691,47,Male,Urban,46200,11915,230497,0.96,3,75,28,0,7298,90412,456293,18.0,increase
47040,39,Male,Semi-Urban,59353,30453,103296,0.73,6,56,61,1,33034,32465,377705,24.0,increase
67986,30,Male,Urban,65253,32420,146830,0.3,1,36,50,1,20264,49727,358338,42.0,stable
48762,64,Male,Urban,42826,22801,76981,0.66,1,43,25,2,25058,49514,157871,41.0,decrease
33600,26,Male,Urban,58417,29349,212694,0.35,0,90,90,0,33040,77232,199698,5.0,decrease
29810,44,Male,Semi-Urban,67178,38403,219693,0.6,3,31,74,2,14617,87249,323498,23.0,stable
95703,29,Male,Rural,56890,8843,200613,0.88,2,14,33,0,19950,43393,430783,52.0,increase
97347,47,Female,Urban,30430,10856,125402,0.39,1,65,3,3,20376,23856,147950,46.0,decrease
67204,27,Male,Urban,62929,16146,105518,0.98,1,31,3,2,16417,51593,448237,48.0,increase
30085,26,Male,Semi-Urban,62587,18363,102691,0.51,2,96,28,0,11721,23932,461604,33.0,stable
56854,53,Male,Semi-Urban,25707,14416,116184,0.27,0,5,19,0,10124,51421,92348,23.0,stable
84797,41,Female,Semi-Urban,54050,26683,264005,0.24,3,27,22,0,17464,65593,276324,16.0,stable
94269,58,Female,Semi-Urban,60461,7023,172041,0.29,0,18,36,2,29774,53260,292279,35.0,stable
49779,64,Female,Urban,65931,21426,72131,0.52,4,1,52,2,24934,11443,458252,8.0,increase
66207,37,Female,Urban,46696,10388,180592,0.52,1,69,8,1,18575,62227,368308,43.0,increase
43980,51,Male,Urban,53745,21025,114476,0.49,2,94,82,0,21181,1390,427502,60.0,stable
66117,57,Female,Urban,21772,5656,27697,0.92,3,62,60,1,38558,81427,94323,11.0,stable
24141,31,Female,Rural,65321,22320,168128,0.49,5,25,52,1,20507,37459,433616,29.0,increase
19344,48,Female,Urban,39758,11397,99552,0.26,2,70,20,0,24608,48540,190528,54.0,increase
25896,25,Male,Rural,58683,6930,192441,0.14,2,52,18,4,30342,51935,571804,47.0,increase
99353,32,Male,Rural,33318,8241,68995,0.87,3,2,82,2,25796,63711,147578,12.0,increase
39813,23,Female,Semi-Urban,58147,25650,252265,0.78,2,7,64,2,15431,24625,488037,36.0,increase
94431,61,Female,Rural,53018,27352,95968,0.61,2,11,18,4,29172,58698,412340,55.0,decrease
75679,58,Male,Semi-Urban,47267,23643,145041,0.27,2,48,37,3,35213,15190,460227,15.0,decrease
20681,22,Female,Urban,10000,2252,18249,0.61,3,59,17,2,27359,33046,72054,,stable
82903,46,Male,Semi-Urban,35241,17853,114121,0.39,0,46,82,1,14881,32537,350589,3.0,increase
13228,22,Female,Rural,53905,27660,217522,0.44,1,88,37,3,13166,51746,344999,34.0,stable
14582,32,Female,Rural,32426,11758,113530,0.45,2,25,36,1,5900,30974,161118,21.0,decrease
88683,60,Female,Rural,47743,12550,143155,0.86,0,75,89,4,26346,78533,396378,0.0,stable
21397,22,Male,Urban,40246,20493,87397,0.77,3,25,88,2,4228,16589,381084,22.0,increase
48799,61,Female,Semi-Urban,66221,10083,308897,0.11,1,54,74,1,6588,101118,308132,,increase
47011,36,Male,Urban,24322,14059,90169,0.57,1,67,57,2,26170,94372,199953,,increase
89183,50,Other,Urban,42525,11373,145158,0.82,1,17,60,2,23315,49378,351917,52.0,increase
54264,56,Female,Urban,47151,7816,57778,0.13,3,75,35,3,20732,55402,381066,12.0,stable
52317,24,Female,Urban,68641,32382,267929,0.12,1,2,62,1,34857,6069,417319,22.0,decrease
57914,31,Female,Rural,57695,18509,260122,0.76,3,2,64,1,30560,22097,395373,21.0,decrease
94633,44,Female,Rural,64308,23300,101324,0.32,1,60,31,0,26905,27182,292837,9.0,increase
55254,38,Other,Urban,44144,5302,84536,0.14,1,50,2,5,916,31934,236720,11.0,decrease
50096,47,Male,Semi-Urban,48874,12575,68173,0.71,2,76,20,2,1272,23686,164175,3.0,increase
63785,57,Female,Semi-Urban,48445,10207,168753,0.64,2,82,54,0,11035,14246,406829,,decrease
62344,22,Female,Rural,52353,16084,94836,0.16,1,10,87,2,12299,78654,341553,32.0,increase
92643,35,Male,Semi-Urban,62348,8635,285051,0.58,4,85,82,2,18891,56892,369646,23.0,increase
78546,31,Female,Semi-Urban,58798,12913,95006,0.88,4,4,37,3,21538,56348,221298,53.0,increase
81091,47,Male,Rural,76589,14445,369009,0.21,1,76,3,1,39667,72502,627264,39.0,decrease
75603,43,Male,Semi-Urban,64716,15982,74050,0.19,3,58,85,1,27122,44188,248485,52.0,decrease
38412,55,Male,Urban,51547,17553,76132,0.29,1,43,87,0,12356,15266,236312,33.0,increase
61658,50,Female,Urban,38954,22577,187098,0.96,2,16,54,2,18540,28679,352068,49.0,increase
59549,44,Female,Rural,58735,20336,194374,0.5,5,12,85,1,18131,51587,332933,25.0,increase
21549,39,Female,Semi-Urban,23817,13733,118257,0.96,3,51,23,3,13868,8508,135717,36.0,decrease
81216,49,Male,Semi-Urban,39508,12156,100393,0.75,1,50,55,3,17485,76396,295147,2.0,decrease
35739,33,Male,Semi-Urban,52561,6941,224033,0.58,1,27,44,3,16515,91507,450889,51.0,decrease
31209,43,Other,Urban,67442,13834,320191,0.67,3,52,27,0,5842,64040,250359,,stable
97968,32,Male,Semi-Urban,46840,13764,198383,0.99,1,98,4,1,26192,32745,438558,1.0,stable
25116,61,Other,Urban,55144,32460,122797,0.17,3,92,48,3,17100,35133,375163,22.0,increase
30045,49,Female,Semi-Urban,42175,21293,83735,0.35,2,58,17,2,8725,12873,375541,35.0,stable
36327,26,Female,Urban,82112,11088,187203,0.98,3,3,29,4,22591,0,534363,50.0,decrease
45709,43,Female,Urban,64596,12067,285073,0.64,2,50,24,2,10737,38803,470861,9.0,increase
53617,51,Male,Urban,53644,21070,98316,0.64,1,25,18,1,14612,29761,498027,31.0,stable
70139,41,Female,Rural,61876,35972,95303,0.69,3,71,75,5,8371,81677,573572,29.0,decrease
36905,44,Male,Urban,43120,13146,135300,0.93,4,53,67,1,17847,0,412374,21.0,stable
74148,28,Female,Urban,44327,22870,75239,0.85,2,67,69,3,31675,26593,204955,27.0,stable
82603,64,Female,Urban,64908,17086,130739,0.43,1,87,42,2,25891,53052,469714,47.0,decrease
52919,29,Female,Urban,61101,12057,137336,0.17,2,28,49,2,11057,38166,344594,29.0,increase
93521,42,Male,Rural,58841,15269,60212,0.87,4,74,10,2,3793,99576,198095,6.0,decrease
93400,24,Female,Semi-Urban,31398,12880,124777,0.15,0,31,90,0,9821,4136,289643,33.0,stable
98150,33,Female,Semi-Urban,60334,23870,221905,0.78,0,22,52,2,12476,55833,301206,38.0,increase
68446,54,Female,Urban,63612,20576,208051,0.88,2,40,18,3,16797,46856,601725,59.0,increase
62428,23,Female,Urban,61854,27473,292507,0.39,2,89,68,3,32998,45626,554963,14.0,stable
57894,57,Female,Urban,64605,14140,287042,0.12,2,58,12,2,27977,90342,294742,35.0,decrease
91149,48,Female,Urban,55481,7788,267269,0.78,2,17,7,2,25290,22042,417146,47.0,decrease
16447,46,Female,Urban,73069,29777,305686,0.14,2,14,82,3,34976,58510,657317,52.0,stable
15499,54,Female,Urban,69453,11792,204774,0.9,4,4,29,3,16197,57832,654028,4.0,increase
49041,35,Female,Urban,52775,18785,145087,0.16,3,40,8,4,13699,57305,433382,54.0,increase
41315,28,Female,Urban,34409,9294,164664,0.84,0,65,34,2,20922,53346,217083,11.0,stable
11299,55,Male,Urban,54939,6384,203754,0.52,2,62,4,2,30766,69548,426194,1.0,increase
14994,44,Female,Urban,49167,16280,98009,0.94,4,44,58,1,23825,63832,167872,33.0,increase
91163,57,Female,Semi-Urban,66710,35911,271045,0.84,2,5,23,0,14517,30895,540105,,decrease
17489,24,Male,Urban,39669,21458,196207,0.24,1,98,21,1,18679,15351,153031,36.0,increase
42355,32,Male,Semi-Urban,29419,13631,73404,0.57,0,42,25,1,6005,47003,218693,29.0,stable
83805,39,Female,Semi-Urban,20662,7016,98170,0.71,4,92,61,3,28567,41468,65472,46.0,increase
78367,35,Female,Urban,69285,18910,141075,0.46,3,39,85,0,16989,64376,661057,29.0,increase
87355,50,Male,Semi-Urban,70306,8108,202923,0.81,2,36,47,3,23624,34797,324963,3.0,stable
97173,57,Female,Urban,80742,37210,380011,0.33,1,79,39,1,15063,39956,673454,36.0,increase
11996,32,Male,Semi-Urban,81454,45251,135766,0.25,6,54,4,3,11035,42901,246684,23.0,increase
54387,39,Male,Urban,74887,29381,89135,0.46,3,85,43,3,25381,63016,724793,45.0,increase
13089,54,Male,Semi-Urban,62348,37359,270249,0.65,3,48,21,2,32140,69378,422978,32.0,stable
30659,27,Female,Urban,43830,18658,197635,0.95,2,29,19,3,24190,30685,375898,48.0,increase
55178,48,Male,Rural,40852,7366,42191,0.23,5,18,28,0,23296,82184,382475,60.0,increase
91268,48,Male,Urban,50650,17839,193516,0.66,1,61,66,2,19599,71721,494909,,stable
95042,49,Male,Semi-Urban,65627,25079,162179,0.27,1,36,19,2,19264,59019,377612,40.0,increase
80726,57,Male,Semi-Urban,35207,17192,85170,0.34,1,39,29,2,16354,106234,152565,44.0,stable
80111,40,Male,Semi-Urban,34082,14746,88626,0.6,2,6,20,1,9300,42283,279991,58.0,stable
44565,31,Male,Semi-Urban,58632,7371,106049,0.46,0,88,62,4,16043,13964,551085,29.0,decrease
99242,59,Male,Urban,34991,7175,105242,0.63,2,67,34,0,20800,65534,131307,21.0,stable
32884,62,Female,Urban,25840,3331,87877,0.9,7,1,64,3,18680,55189,245290,47.0,stable
27199,43,Male,Semi-Urban,48044,15541,89405,0.6,3,12,6,0,17356,73664,197818,46.0,decrease
70038,40,Female,Urban,61913,18868,264475,0.22,3,97,49,1,21534,51716,387606,22.0,decrease
67786,40,Male,Urban,39005,13286,149731,0.56,3,75,37,1,17418,46317,217791,34.0,increase
59294,31,Female,Semi-Urban,31790,19066,149110,0.41,2,62,76,0,13916,33161,128763,47.0,decrease
88015,22,Male,Urban,31698,3555,60571,0.87,0,27,36,1,23572,63010,205401,,increase
44178,33,Female,Semi-Urban,51613,30054,134909,0.57,1,18,66,2,26899,75511,343985,54.0,increase
22665,33,Male,Urban,48164,26611,79299,0.28,4,65,5,0,10136,50574,468444,7.0,stable
10534,61,Female,Semi-Urban,41446,10671,48420,0.17,0,29,65,0,22401,2065,356390,19.0,decrease
46132,35,Male,Urban,44570,24696,107555,0.75,4,82,59,2,20884,24571,183855,,increase
46110,51,Male,Semi-Urban,55474,17712,77460,0.44,4,32,27,4,29894,58943,229099,49.0,increase
68754,43,Female,Rural,50587,24953,186501,0.91,2,64,22,1,25964,27296,191292,3.0,stable
73580,42,Female,Rural,40495,4104,107451,0.56,2,0,49,1,22642,18292,288463,1.0,increase
32469,36,Female,Urban,67206,37080,296438,0.7,4,30,68,1,25610,17301,508439,55.0,increase
74016,62,Female,Urban,69509,28661,192217,0.23,4,1,42,1,41818,68892,588046,23.0,decrease
56233,49,Male,Semi-Urban,36863,6325,182174,0.97,1,7,85,1,17589,57417,306225,20.0,decrease
76708,40,Other,Semi-Urban,31378,17499,112649,0.76,4,4,84,0,23580,41302,230737,43.0,decrease
68232,48,Female,Urban,48912,5920,187558,0.56,3,53,78,0,12795,56406,301120,,stable
96437,47,Male,Urban,56944,6406,257345,0.15,1,6,64,2,16442,25249,297213,47.0,decrease
44409,64,Other,Urban,50148,28478,64384,0.85,1,100,86,3,26919,55991,365803,42.0,stable
29324,49,Female,Rural,83077,31231,267881,0.2,2,68,33,2,6763,74698,479994,32.0,stable
18738,25,Male,Urban,52969,7944,232101,0.18,4,37,32,1,28485,32983,296633,51.0,stable
34054,62,Male,Rural,53120,8232,257021,0.66,1,15,86,2,28298,34746,448224,28.0,decrease
39709,58,Male,Semi-Urban,58537,27488,211790,0.64,1,17,16,2,18192,72507,255808,11.0,increase
95643,58,Female,Urban,52944,20821,193295,0.83,4,50,5,1,206,44452,451666,26.0,stable
10363,64,Female,Urban,52708,19648,212029,0.66,2,73,90,0,28253,57479,254280,27.0,decrease
20358,22,Female,Urban,28344,12299,59493,0.88,1,82,77,1,26060,54771,185610,50.0,increase
13240,40,Female,Urban,44711,20040,141899,0.36,4,73,75,3,27016,21574,271711,38.0,stable
82201,63,Male,Urban,46466,11293,57643,0.41,1,34,44,3,7729,45794,152834,20.0,increase
55689,33,Male,Rural,58354,34911,121292,0.5,3,47,68,1,19124,19000,190286,45.0,stable
11936,46,Female,Rural,70166,9257,159089,0.64,2,31,61,5,14520,73938,336624,56.0,decrease
53965,55,Female,Semi-Urban,53715,26371,183334,0.14,4,55,64,1,41919,65206,512349,12.0,decrease
